"X","Age","Education","Income","Occupation","Settlement.size","Sex_Female","Sex_Male","Marital.status_Married","Marital.status_Single","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
1051,61,2,139380,1,1,0,1,0,1,-2.02624627819207,-1.35265489213104,-2.26466981603399,-0.109825119879372,-0.186682102878604,0.320046725600005,0.14682800760966,3.7470027081099e-16,1.11022302462516e-16
1052,48,2,213768,2,2,0,1,1,0,-1.10396779453501,-4.03255815530067,0.421590871845675,-1.07156474583745,0.47433796586814,-0.306691187991474,0.176175786190137,1.06165076729781e-15,4.44089209850063e-16
1053,68,2,125903,1,2,0,1,0,1,-2.33183668074017,-1.82694526866922,-2.28290709080776,-0.206416483047895,-1.39542470130878,0.414579721186364,-0.298715919511005,-2.91433543964104e-16,-2.22044604925031e-16
1054,62,2,163940,1,1,1,0,1,0,1.45595774084797,-2.84791534616104,-1.50781731189629,0.42360702536668,-0.0929958936101845,-0.296381466962895,-0.784251250129471,-3.81639164714898e-16,-1.11022302462516e-16
1055,56,2,173378,2,2,1,0,1,0,0.886836508284222,-3.9463458710505,-0.148536011041943,0.740798844095032,-0.529969810088566,0.446711238004513,-0.522518015110798,1.73472347597681e-16,4.44089209850063e-16
1056,53,2,126847,1,1,1,0,1,0,1.7670460992601,-2.10938278644121,-1.13710565351763,0.1575305019285,-0.465796612334812,0.300271332608219,-0.346356290507173,6.17561557447743e-16,2.22044604925031e-16
1057,33,3,166712,1,2,0,1,1,0,-0.0985115598211313,-3.03824382344196,-0.334314749649481,-1.97554684595222,-0.555684024188735,-0.431936888437936,2.15862990382526,5.16947595841089e-15,1.55431223447522e-15
1058,60,2,189166,1,1,1,0,1,0,1.34735128690508,-3.11940464985761,-1.3138622588106,0.581987465470314,0.20806258936575,-0.745571892583747,-0.620899022403439,-2.70616862252382e-16,0
1059,47,2,161714,1,1,1,0,1,0,1.65795436480372,-2.39268326393454,-0.69129145390181,0.367448147630492,-0.0307415405477009,-0.337894230999218,0.0631703896921929,9.5062846483529e-16,4.44089209850063e-16
1060,25,3,214364,2,2,0,1,1,0,-0.556800522665786,-4.12643013757518,0.851020276928651,-1.38710465728418,0.470566561707581,-0.186637679539465,2.6307811417584,5.72458747072346e-15,2.1094237467878e-15
1061,64,2,184680,1,1,0,1,0,1,-2.30484791070073,-2.02750001481922,-2.27844327842418,0.192910291448603,0.315371593722894,-0.451348631149362,0.0658530809736527,-6.93889390390723e-17,0
1062,73,2,214732,2,1,0,1,0,1,-2.88520385098297,-3.36971173082953,-2.08558727171888,0.714224589624135,1.0402497526999,0.19078714194801,-0.462114038702775,-8.46545056276682e-16,0
1063,66,2,152527,1,1,0,1,1,0,-0.411886025268278,-2.60090403083894,-1.76954254838126,-1.69206136886061,0.246878308386121,-0.0851421103907326,-0.869228596504924,-1.59594559789866e-16,-5.55111512312578e-16
1064,76,3,170366,2,1,1,0,1,0,1.19640639283845,-4.76442780918596,-2.50431410672898,0.549792771734606,0.186403591479507,1.0365709007792,-0.495461841278149,1.28369537222284e-15,5.55111512312578e-16
1065,60,2,194532,2,1,1,0,1,0,1.01219608471671,-3.88456464093846,-0.708933581835992,0.917856200754399,0.702453854792331,0.277549416740144,-0.686489161753419,-1.59594559789866e-16,3.33066907387547e-16
1066,57,2,125883,1,2,1,0,1,0,1.43304024261962,-2.66128161502612,-0.948839218425293,0.133920477821967,-1.51345200506968,0.161253163162608,-0.596846217648635,1.73472347597681e-16,0
1067,30,3,131242,1,2,0,1,1,0,0.127887662134741,-2.49133910584682,-0.287771177894815,-2.21439877681156,-0.944983235301198,0.168586444560534,2.25900180503383,5.61356516826095e-15,1.66533453693773e-15
1068,43,2,159880,2,1,0,1,1,0,-0.465990940253189,-2.73832672224642,0.10539500212893,-1.40720794113145,0.898668951716841,0.780456192077505,0.375217016458295,1.83880688453542e-15,5.55111512312578e-16
1069,57,2,165519,1,2,0,1,0,1,-2.40275627194632,-2.02996873445726,-1.54661234878277,0.0204666019763456,-0.876633958783618,-0.332871882357511,0.404119715641931,4.85722573273506e-16,2.22044604925031e-16
1070,51,2,149653,1,1,0,1,1,0,-0.206448184421557,-2.13723803381077,-0.955176917331666,-1.75243148722179,0.301699812354313,-0.115390879372063,-0.0230856178758364,1.06165076729781e-15,0
1071,61,2,134102,1,1,1,0,1,0,1.62709139387411,-2.43114747139642,-1.55235798602803,0.226915492684607,-0.429398560921304,0.216936675287643,-0.786341257078246,-1.59594559789866e-16,-1.11022302462516e-16
1072,64,2,159378,2,2,0,1,0,1,-2.76555184483457,-2.84428300539407,-1.36455279937392,0.301009815646837,-0.555200647883687,0.927702033456371,-0.0816897623992373,4.16333634234434e-17,3.33066907387547e-16
1073,41,2,205476,2,1,0,1,1,0,-0.682772684426015,-3.27493769956916,0.367257189268973,-1.1164463721218,1.43338042242539,-0.0228200040220598,0.578764195562061,1.83880688453542e-15,6.66133814775094e-16
1074,43,2,280566,2,2,0,1,1,0,-1.39530810015455,-4.75986753175594,0.91892314527786,-0.651353520187781,1.26980334872309,-1.49455690256874,0.591922470060596,1.17267306976032e-15,6.66133814775094e-16
1075,67,3,71823,0,2,0,1,1,0,0.280993059664897,-2.07410446054362,-3.10529715823203,-2.79870720245507,-2.27592918874599,0.282895800037796,0.116790871221082,2.61596300177303e-15,0
1076,71,3,211572,2,1,1,0,1,0,1.04097291233253,-5.15864961217825,-2.09229746288536,0.803685988009564,0.688317316894439,0.293563460040486,-0.130214381544115,1.50573997714787e-15,7.7715611723761e-16
1077,59,2,136123,1,1,0,1,0,1,-1.98359319400933,-1.25342938827266,-2.1656680716999,-0.136550801259789,-0.212336337113675,0.365967983854714,0.253976366897205,5.96744875736022e-16,1.11022302462516e-16
1078,60,2,176372,1,1,0,1,1,0,-0.462445209458853,-2.74074986490037,-1.36047220892976,-1.55377380675224,0.555506122893462,-0.531715461812781,-0.481450996034835,1.73472347597681e-16,-3.33066907387547e-16
1079,60,2,128271,1,1,1,0,1,0,1.67073539581778,-2.32683791861234,-1.51686691900893,0.186241326799134,-0.490430227913475,0.312948136542479,-0.741059629381696,-4.85722573273506e-17,-1.11022302462516e-16
1080,45,2,169020,2,2,1,0,1,0,1.04944171887341,-3.57703450738162,0.441163330251281,0.681902461151024,-0.515580465823305,0.463646854442519,0.0935462507792781,1.06165076729781e-15,7.7715611723761e-16
1081,63,2,122267,1,2,0,1,0,1,-2.24913582818322,-1.63753496126656,-2.02037948502331,-0.243943717553675,-1.40786872139734,0.451047691336524,-0.0219526036002578,1.52655665885959e-16,0
1082,38,3,169324,2,2,0,1,1,0,-0.482433392447184,-3.90964635096468,-0.0132159163880063,-1.64367838788103,-0.122144889464535,0.665791957528086,1.80366742847107,4.83640905102334e-15,1.66533453693773e-15
1083,46,2,192561,2,1,1,0,1,0,1.20016016565477,-3.46106879523979,0.0535125896260225,0.866134023278747,0.761780667208445,0.236951173588863,0.104648049739282,1.06165076729781e-15,7.7715611723761e-16
1084,55,2,145781,1,2,0,1,1,0,-0.525011049211833,-2.65128836819318,-0.776604834022841,-1.79494010351579,-0.779311637735807,-0.203860132737551,-0.27931373444324,7.28583859910259e-16,-1.11022302462516e-16
1085,50,2,135376,1,1,0,1,1,0,-0.117951531457661,-1.92300125199151,-0.947842141634261,-1.84799475545092,0.14378875732141,0.127434937182882,0.00553000298044096,1.28369537222284e-15,0
1086,30,3,169002,2,2,1,0,1,0,1.49844276639834,-3.89025377403381,0.429107646914487,0.384608261944863,-0.573214759192249,0.637150238116759,2.09263919390551,5.05845365594837e-15,2.22044604925031e-15
1087,63,2,128469,1,2,0,1,0,1,-2.28207167256251,-1.71825585571082,-1.99970397960333,-0.203637985522496,-1.33672901447943,0.343240133726854,-0.00971455311205435,1.52655665885959e-16,0
1088,67,2,135567,1,1,0,1,0,1,-2.08206742850744,-1.47353156008628,-2.60695980647337,-0.117928156987968,-0.265533940446337,0.418409661988691,-0.201421597475118,-6.93889390390723e-17,-1.11022302462516e-16
1089,54,2,170644,2,2,1,0,1,0,0.926712190562681,-3.85392736941629,-0.0477907502075919,0.717472049823985,-0.54962500099599,0.483541339756504,-0.41433764995332,2.84494650060196e-16,5.55111512312578e-16
1090,71,2,192360,2,1,0,1,0,1,-2.7410401790366,-3.02169875562287,-2.05030888857522,0.563273808634562,0.795337940629331,0.568978871616593,-0.392684211353639,-6.24500451351651e-16,0
1091,32,3,133235,1,2,1,0,1,0,1.9696863629783,-2.78625029854871,-0.387027895552845,-0.143272348989671,-1.42802406633391,0.153174870477899,1.98466557517208,4.94743135348585e-15,1.88737914186277e-15
1092,45,2,260847,2,2,1,0,1,0,0.561792608615967,-4.77219051739983,0.747285490232096,1.27867035138435,0.537716191247052,-1.13255511147544,0.274743197277224,6.17561557447743e-16,8.88178419700125e-16
1093,65,2,285647,2,2,0,1,0,1,-3.44878424170769,-4.51612933423065,-0.998541686165327,1.12438984324969,0.887308610494893,-1.26184806426951,0.110681999891033,-6.24500451351651e-16,3.33066907387547e-16
1094,62,2,164816,2,1,0,1,0,1,-2.48066197508719,-2.4074493015219,-1.64776388591158,0.359254594961898,0.532068512030318,0.999644188502325,0.064053241675922,3.7470027081099e-16,3.33066907387547e-16
1095,28,3,130148,0,2,1,0,1,0,2.34345233210889,-1.93708283810135,-0.764640004343332,-0.475448251331565,-1.87286416738169,-0.930950077457797,2.28190315511307,5.16947595841089e-15,1.66533453693773e-15
1096,65,2,129838,1,1,0,1,0,1,-2.02628673914804,-1.34213223309564,-2.51619892789198,-0.160718941493356,-0.319543117522597,0.507300975453188,-0.0991510938481415,1.52655665885959e-16,-1.11022302462516e-16
1097,57,2,281647,2,1,0,1,0,1,-3.03770352253659,-3.78595321388972,-0.983637423076273,1.10462168818912,1.90143472626603,-1.05793057636269,0.578527171608342,1.52655665885959e-16,5.55111512312578e-16
1098,48,2,157305,1,2,1,0,1,0,1.38027833053082,-2.81449237727474,-0.349720231144614,0.31311116336738,-1.10035510698035,-0.433070304539181,-0.0237545425798264,7.28583859910259e-16,3.33066907387547e-16
1099,71,3,163654,1,1,1,0,1,0,1.60210135702772,-3.83966254912189,-2.83908104257381,0.191279118350965,-0.294164372390679,0.010111159327797,-0.14858966050662,1.61676227961038e-15,4.44089209850063e-16
1100,38,1,82398,1,1,0,1,0,1,-1.69076999488469,0.782295234903858,-0.355302613541168,-0.288585089166803,-0.56046807150775,0.934167483559179,0.193189234470452,-6.93889390390723e-17,-1.11022302462516e-16
1101,40,1,107710,1,1,0,1,1,0,-0.102977135130348,-0.539033031235061,0.345168242099857,-1.80010159127355,0.0301878301979386,0.301476665066005,-0.628500058083162,-3.81639164714898e-16,-6.66133814775094e-16
1102,49,1,122346,1,1,0,1,0,1,-2.04237660848239,-0.0502306778251877,-0.826356157043794,0.0016045867455482,-0.166624237893585,0.298581274517472,-0.352647327957005,-1.17961196366423e-15,-5.55111512312578e-16
1103,32,1,155540,2,1,0,1,1,0,-0.56221137051604,-1.62953606887861,1.53109666435112,-1.21050261119926,1.05848015550596,0.543681751866037,-0.155997582970585,1.73472347597681e-16,0
1104,45,1,127572,1,1,0,1,0,1,-2.01941594366621,-0.00457929938535045,-0.589215223417445,0.0244494661720814,-0.0832696687603419,0.186350794197235,-0.115184741479384,-8.46545056276682e-16,-3.33066907387547e-16
1105,40,1,154031,2,1,0,1,0,1,-2.40319413974318,-0.902184352091612,0.360679720020557,0.483500487653229,0.682330239004776,0.816083077197644,0.144784750870288,-4.02455846426619e-16,1.11022302462516e-16
1106,66,2,164931,2,2,0,1,0,1,-2.82039788269272,-2.97339163947562,-1.45590040626133,0.342656806402227,-0.503210269326863,0.841870076673477,-0.184307556720494,-1.80411241501588e-16,2.22044604925031e-16
1107,38,1,123003,1,2,0,1,0,1,-2.19481541119728,-0.19696728566812,0.191260816686469,-0.0531633233003429,-1.10789847129168,0.0511790617507261,0.251875448932826,-4.02455846426619e-16,-1.11022302462516e-16
1108,20,1,89605,1,1,0,1,1,0,0.246737036438075,0.264955683882825,1.38340741809148,-1.97335285624975,-0.060434508836504,0.509248370343852,0.471526488728405,1.39471767468535e-15,1.11022302462516e-16
1109,48,1,117721,1,1,0,1,0,1,-2.00513709353024,0.038382422411363,-0.786844667655047,-0.0312319924211883,-0.213822546849156,0.37362918941996,-0.304985969707606,-1.06858966120171e-15,-4.44089209850063e-16
1110,46,2,168904,2,1,0,1,1,0,-0.551948153106419,-2.94102879964922,-0.0293111649719054,-1.34022401886556,0.98462074439156,0.639635965906725,0.222660741949009,1.61676227961038e-15,4.44089209850063e-16
1111,32,1,137576,2,2,0,1,0,1,-2.50279440737564,-0.911455140337161,1.15646137320646,0.325863127998527,-0.472783781855057,0.882175105478166,0.545178585150271,2.63677968348475e-16,4.44089209850063e-16
1112,54,1,111274,1,1,0,1,0,1,-2.04697033444621,-0.0482119437112125,-1.13791558058335,-0.0564529428110042,-0.322887539531652,0.517778179782182,-0.658433095751096,-1.51267887105178e-15,-6.66133814775094e-16
1113,24,1,94249,2,2,0,1,1,0,-0.423709168204987,-1.05525283853294,2.17740928157919,-1.65952142866595,-0.610922788180566,1.38914489478493,0.155923946941598,1.06165076729781e-15,2.22044604925031e-16
1114,27,1,180940,2,1,0,1,1,0,-0.633706773585817,-1.81803803027368,1.89042110589415,-1.05932987226787,1.37909200934005,0.0754254003853716,0.178060804526018,3.95516952522712e-16,2.22044604925031e-16
1115,57,1,125032,1,2,0,1,0,1,-2.44647930451346,-0.763304693151647,-0.845640880326634,0.0128332816498801,-1.1958225198837,0.117504665472163,-0.823085340425927,-1.95676808090184e-15,-7.7715611723761e-16
1116,38,1,138011,2,1,0,1,0,1,-2.29276289016011,-0.636844566422182,0.417133661117738,0.373830262913584,0.51027870077209,1.08385984299383,0.226748615094797,-1.80411241501588e-16,2.22044604925031e-16
1117,40,1,144850,1,1,0,1,0,1,-2.04777930416124,-0.0873709891460634,-0.256966959723681,0.122838723072313,0.144179221580161,-0.140723199510819,0.202846969773235,-5.13478148889135e-16,-2.22044604925031e-16
1118,20,1,107270,1,2,0,1,1,0,-0.135485053518372,-0.415735840469984,1.85349614752349,-1.88701420757053,-0.870996942915288,0.0250192796488833,0.484946518379526,1.17267306976032e-15,1.11022302462516e-16
1119,36,1,113405,2,2,0,1,0,1,-2.42514727281008,-0.710531648534096,0.856163804594361,0.179897949744085,-0.773445952981156,1.32372099678118,0.270332917973034,4.16333634234434e-17,3.33066907387547e-16
1120,47,1,137338,1,2,0,1,0,1,-2.38504695787387,-0.639297633881595,-0.25531881208046,0.0650128696693468,-0.99614216566567,-0.149878059639016,-0.230926565350957,-1.17961196366423e-15,-4.44089209850063e-16
1121,64,2,125119,0,2,0,1,0,1,-1.97030083892424,-1.00775204554935,-2.65284172636667,-0.52362558421794,-1.81384836491188,-0.709577604236444,0.00306603809434411,-6.93889390390723e-17,-4.44089209850063e-16
1122,42,1,159745,2,2,0,1,0,1,-2.74730692734252,-1.48416468847626,0.681068045584924,0.497730639588041,-0.277020505632146,0.550288957871936,0.0210473480599533,-7.35522753814166e-16,1.11022302462516e-16
1123,44,1,181262,2,2,0,1,0,1,-2.88693010477998,-1.82104958165296,0.642939363000103,0.643124922530749,-0.0419159250054398,0.186959443900913,-0.0500696016960532,-1.06858966120171e-15,0
1124,30,1,90500,2,2,0,1,1,0,-0.479870191793535,-1.17696248572785,1.83533264688745,-1.66720854077455,-0.689040517195776,1.48639533783485,-0.192199370617988,5.06539254985228e-16,1.11022302462516e-16
1125,37,1,102733,1,1,0,1,0,1,-1.78608105647349,0.546046431669159,-0.232582382571827,-0.159210918333824,-0.321364044979465,0.575342996343421,0.290102727544998,-6.93889390390723e-17,-1.11022302462516e-16
1126,42,1,135493,1,2,0,1,0,1,-2.31185724644613,-0.473197729889074,0.0131794209544225,0.0391250363354215,-0.988042616729726,-0.14454252026585,0.0493708280226051,-7.35522753814166e-16,-2.22044604925031e-16
1127,62,2,169044,1,1,0,1,1,0,-0.448886440569243,-2.70220841169773,-1.49476099371379,-1.59583822107483,0.459745684808957,-0.393640751460854,-0.6094861280437,6.24500451351651e-17,-4.44089209850063e-16
1128,49,1,178549,1,2,0,1,0,1,-2.62925551409328,-1.23250585746546,-0.227793930695401,0.33839507370558,-0.535138618892366,-0.855542633198049,-0.263182475714077,-1.62370117351429e-15,-4.44089209850063e-16
1129,52,1,159716,1,2,0,1,0,1,-2.56727757427419,-1.07264070550133,-0.455366520641211,0.224341140893663,-0.768719044149289,-0.512132750963061,-0.47070736880606,-1.73472347597681e-15,-5.55111512312578e-16
1130,36,1,170118,2,1,0,1,1,0,-0.690341571302449,-1.9329424607938,1.35997599988591,-1.10464469843852,1.20228630159396,0.311665074672261,-0.354382073371395,-2.70616862252382e-16,-1.11022302462516e-16
1131,49,1,143886,0,1,0,1,0,1,-1.85010625454766,0.364739634778203,-1.34158874423605,-0.159406679007594,-0.352391679661165,-1.19223918750648,-0.233965123718988,-1.40165656858926e-15,-8.88178419700125e-16
1132,42,1,130164,2,2,0,1,0,1,-2.59021643837386,-1.09915908084072,0.582454352287827,0.305488804822754,-0.61632777269737,1.06448685559068,-0.0373231407326213,-6.24500451351651e-16,1.11022302462516e-16
1133,38,1,114476,1,1,0,1,0,1,-1.86112085202734,0.364790421620575,-0.248364712402455,-0.080115680573419,-0.192519100448008,0.376564962920193,0.256486909988123,-1.80411241501588e-16,-1.11022302462516e-16
1134,50,1,126143,1,1,0,1,0,1,-2.07521901296274,-0.128067109148509,-0.868627936417667,0.0290601362247941,-0.128923458336276,0.237926242185252,-0.401942531063584,-1.29063426612674e-15,-5.55111512312578e-16
1135,34,1,129654,2,2,0,1,1,0,-0.738511729481802,-1.80023290567626,1.74614058951698,-1.40163542801409,-0.263336686939052,0.827181218555416,-0.342089451344807,-4.85722573273506e-17,-1.11022302462516e-16
1136,43,1,123202,1,2,0,1,0,1,-2.25926400688038,-0.341644004840381,-0.0827246594830953,-0.0379725610601489,-1.13487837456281,0.0744554604339158,-0.031669901729285,-7.35522753814166e-16,-3.33066907387547e-16
1137,40,1,160524,1,1,0,1,0,1,-2.13101639297145,-0.291372811061463,-0.204714803652599,0.224701355103384,0.323966994271426,-0.413179771257669,0.233775573989956,-6.24500451351651e-16,-2.22044604925031e-16
1138,56,2,126906,1,1,0,1,0,1,-1.89661105081666,-1.04821535785023,-2.03160530552555,-0.204788997353801,-0.300501925892096,0.510143072750207,0.406151805588331,9.29811783123569e-16,2.22044604925031e-16
1139,41,1,143994,2,2,0,1,0,1,-2.65098256805565,-1.25074335354335,0.683488971719437,0.392588098702682,-0.451838998265338,0.818736886635305,0.0467544093516366,-6.24500451351651e-16,1.11022302462516e-16
1140,30,1,123517,2,2,0,1,1,0,-0.655207627116153,-1.60668866629316,1.9454008768861,-1.4526367325718,-0.310320797216989,0.912470453991174,-0.127048820316631,3.95516952522712e-16,1.11022302462516e-16
1141,28,1,129055,1,2,0,1,1,0,-0.35260161295644,-0.926612843431497,1.48668223709505,-1.72320124415834,-0.667933309186858,-0.310886130988123,0.0736327665123555,3.95516952522712e-16,-2.22044604925031e-16
1142,64,2,136312,0,2,0,1,0,1,-2.02974148809182,-1.15343230538724,-2.61552780631413,-0.450884201014943,-1.68545966134333,-0.904142259561345,0.0251525423049958,-6.93889390390723e-17,-4.44089209850063e-16
1143,67,2,112486,1,2,0,1,0,1,-2.24790707488466,-1.62390164538302,-2.27270534725141,-0.296390759089531,-1.54347117266716,0.642456408501658,-0.268403310034952,-6.93889390390723e-17,-1.11022302462516e-16
1144,37,1,152401,2,1,0,1,0,1,-2.35650291098225,-0.795717407471923,0.52003514334122,0.464568900543505,0.681190925038696,0.828375557324261,0.311931181024491,-1.80411241501588e-16,2.22044604925031e-16
1145,31,1,157453,2,1,0,1,0,1,-2.30726149481489,-0.690966696984668,0.866455567707622,0.480723985698962,0.774254645365423,0.708475445205426,0.662625633667297,2.63677968348475e-16,4.44089209850063e-16
1146,32,1,142870,2,2,0,1,0,1,-2.53090829969166,-0.980358141818603,1.17410989395677,0.360267924092216,-0.412059240026069,0.790151047112221,0.555624931374803,1.52655665885959e-16,4.44089209850063e-16
1147,52,2,137231,1,2,0,1,1,0,-0.441571022788106,-2.45475554328419,-0.640318500916028,-1.85884358125044,-0.859826438943405,-0.0712793103569966,-0.125822142950496,9.5062846483529e-16,0
1148,31,1,104406,1,1,0,1,1,0,0.0286740666014056,-0.240274464159061,0.828521734183113,-1.84658921119649,0.0449620158669022,0.310785129894594,-0.123931204886871,3.95516952522712e-16,-3.33066907387547e-16
1149,36,1,145385,2,1,0,1,0,1,-2.30656594296483,-0.67598472345333,0.551575795345384,0.416193623329921,0.606566779378721,0.944985528054663,0.354874516262394,-6.93889390390723e-17,3.33066907387547e-16
1150,32,1,146519,2,1,0,1,1,0,-0.51430517055707,-1.51212504198702,1.50102350498419,-1.26912853971478,0.955005260938656,0.70049116450661,-0.17379820429501,1.73472347597681e-16,0
1151,51,1,126227,1,2,0,1,0,1,-2.376755213117,-0.608353968173663,-0.512078473439253,0.00392238672725576,-1.1470003102926,0.0646496597223221,-0.480001684418561,-1.51267887105178e-15,-5.55111512312578e-16
1152,47,1,112227,2,1,0,1,0,1,-2.26994168923069,-0.557014069068226,-0.163190018269055,0.231279970336857,0.161852177981555,1.58017960063381,-0.335217918301568,-8.46545056276682e-16,-1.11022302462516e-16
1153,34,1,110145,1,2,0,1,1,0,-0.328249844440127,-0.850997517928985,1.09406362599692,-1.82941708946989,-0.919954472027018,0.049903554390113,-0.304406881819829,-4.85722573273506e-17,-4.44089209850063e-16
1154,46,2,149419,1,1,0,1,1,0,-0.141813720542187,-1.99210577911682,-0.681308120086594,-1.76784970844636,0.328278250010789,-0.138058883260616,0.260390669295935,1.50573997714787e-15,1.11022302462516e-16
1155,42,1,176646,1,1,0,1,1,0,-0.494419855396146,-1.49309046450404,0.465119500100379,-1.34653937747201,0.809209496013308,-0.886123499387595,-0.606047817884296,-9.36750677027476e-16,-6.66133814775094e-16
1156,39,1,91019,2,1,0,1,0,1,-2.05588929977115,-0.0536468945643618,0.20554742757172,0.0712168307527844,-0.0345930083280372,1.90605518851351,0.0772343945349174,-6.93889390390723e-17,2.22044604925031e-16
1157,50,1,169579,1,2,0,1,0,1,-2.59429851109374,-1.14417594577526,-0.312626848040404,0.282880084513097,-0.643881025117205,-0.694272627155122,-0.337670066854015,-1.62370117351429e-15,-5.55111512312578e-16
1158,42,1,142305,1,2,0,1,0,1,-2.34803250796043,-0.561857957711436,0.0358884733441261,0.0833950535228437,-0.90990593767059,-0.262953530010621,0.0628125564853013,-8.46545056276682e-16,-2.22044604925031e-16
1159,36,1,130602,1,1,0,1,1,0,-0.173832114752168,-0.723309953545348,0.641202029442662,-1.66244841419097,0.316179300719716,-0.117836742170135,-0.356178168167198,-1.59594559789866e-16,-4.44089209850063e-16
1160,18,1,98992,1,1,0,1,1,0,0.222243907087815,0.199615726703935,1.52456025731919,-1.91790735481781,0.058943577836193,0.335382663358854,0.603624527211828,1.50573997714787e-15,1.11022302462516e-16
1161,35,1,181926,2,2,0,1,0,1,-2.77635104598551,-1.57393572743649,1.1395209114372,0.622424652607763,0.0183729909199317,0.127293321726088,0.462329078062184,-2.91433543964104e-16,3.33066907387547e-16
1162,38,1,152864,1,2,0,1,0,1,-2.35339284573611,-0.585617177477215,0.290807941379502,0.140898183339941,-0.765379479309166,-0.467885994325113,0.310798445648119,-5.13478148889135e-16,-1.11022302462516e-16
1163,39,1,135837,2,2,0,1,0,1,-2.58230793639492,-1.08774287664773,0.766155666624639,0.334018159509821,-0.533698418552928,0.94983341613919,0.144233879991616,-4.02455846426619e-16,2.22044604925031e-16
1164,24,1,121757,0,2,0,1,1,0,0.0435269554455422,-0.0226379520739801,1.0950319868464,-2.08274371173456,-1.16107545890141,-1.32181249377478,0.362561021944187,6.17561557447743e-16,-3.33066907387547e-16
1165,41,1,182274,1,1,0,1,0,1,-2.25919856109923,-0.602872934412803,-0.18713696212918,0.36883036591055,0.567596693257489,-0.785906567821815,0.219905994942506,-8.46545056276682e-16,-2.22044604925031e-16
1166,36,1,149040,2,2,0,1,0,1,-2.61438764921379,-1.17433188612216,0.974959618145019,0.411483689978053,-0.364696605025737,0.704288182298662,0.340649417351804,-1.80411241501588e-16,3.33066907387547e-16
1167,37,1,154196,2,2,0,1,0,1,-2.65444705022937,-1.26985611098784,0.937218314724994,0.447771146879158,-0.311407489173454,0.62001004922611,0.294035850912989,-2.91433543964104e-16,2.22044604925031e-16
1168,45,2,135332,1,1,0,1,1,0,-0.0543260663580502,-1.78034190441532,-0.673339944513375,-1.86217819933174,0.172546579743189,0.101464218694871,0.289381206242628,1.7277845820729e-15,2.22044604925031e-16
1169,41,1,134200,2,2,0,1,0,1,-2.59897133621903,-1.12327149927262,0.650838874963013,0.328938576046544,-0.564180547693579,0.988983132883146,0.0274284715119937,-5.13478148889135e-16,1.11022302462516e-16
1170,36,1,177171,2,2,0,1,0,1,-2.76377788433693,-1.54046530785892,1.06873947028459,0.594302223962107,-0.0420214848536067,0.215295211786307,0.396158704401732,-2.91433543964104e-16,3.33066907387547e-16
1171,38,1,115964,0,2,0,1,0,1,-1.85077570922715,0.589967303349727,-0.419245112878858,-0.399904598037534,-1.62147979309905,-0.942860976389519,0.314164353444567,-5.13478148889135e-16,-4.44089209850063e-16
1172,38,1,136871,0,1,0,1,0,1,-1.67339099260153,0.768632652194001,-0.760747000153552,-0.235570448279696,-0.368479310771731,-1.12911771480132,0.376856236633011,-5.13478148889135e-16,-4.44089209850063e-16
1173,53,2,159559,2,2,0,1,1,0,-0.879481623854326,-3.46909839834858,-0.0337736592885091,-1.40996222422163,-0.176725970616367,0.662343610309086,-0.214729746826404,9.5062846483529e-16,2.22044604925031e-16
1174,35,1,113878,1,2,0,1,0,1,-2.10832183583481,0.00704933709728311,0.325630281748056,-0.120803627206857,-1.19500877902584,0.193754941471745,0.404232425941417,-6.93889390390723e-17,0
1175,48,1,171203,2,2,0,1,0,1,-2.88422502695103,-1.8037980121971,0.389686736743185,0.588871206776146,-0.180707160300281,0.383200554006305,-0.297068869568303,-1.29063426612674e-15,-1.11022302462516e-16
1176,36,1,102180,1,2,0,1,0,1,-2.05887773456589,0.130884988878409,0.231703075659788,-0.194047419524309,-1.33504256230196,0.402444976079519,0.324361829040141,-6.93889390390723e-17,0
1177,22,1,116844,2,1,0,1,1,0,-0.229931888269823,-0.841722647395392,1.95139420382752,-1.48977625521046,0.673144816040191,1.16285192149984,0.335521873981303,1.17267306976032e-15,3.33066907387547e-16
1178,35,1,139844,2,2,0,1,0,1,-2.55287374782861,-1.02622584675231,0.999232839995109,0.348940967451993,-0.464326323256017,0.858792457380738,0.379291083762832,-6.93889390390723e-17,3.33066907387547e-16
1179,42,1,156431,0,1,0,1,0,1,-1.82797820349719,0.400384032590766,-0.915259253138211,-0.0973353738002623,-0.167527402048288,-1.44773504533456,0.188302440771419,-9.57567358739198e-16,-5.55111512312578e-16
1180,39,1,116137,0,1,0,1,0,1,-1.57596103357523,1.01007456037602,-0.884797370862101,-0.367537651534545,-0.61216004530715,-0.763357526926701,0.279155419768592,-4.02455846426619e-16,-4.44089209850063e-16
1181,31,1,143081,1,1,0,1,0,1,-1.92427975046596,0.191409091478479,0.231503736619439,0.0863268043212295,0.176560542063537,-0.158097192104165,0.710444750331569,2.63677968348475e-16,1.11022302462516e-16
1182,33,1,155870,2,2,0,1,0,1,-2.6126234187516,-1.17797438474633,1.16251800435718,0.447532188805732,-0.268795944705221,0.569522949207316,0.524489479742415,4.16333634234434e-17,4.44089209850063e-16
1183,31,1,106924,0,1,0,1,1,0,0.321961129949672,0.422272896834959,0.249875818371221,-2.13122118554316,-0.358996252245788,-0.849381452598378,-0.0427840210272175,1.73472347597681e-16,-6.66133814775094e-16
